id,x,y,ndvi,ndbi,lst,elevation,rainfall,distance_to_water,population,target,susceptibility_index,landcover
76,502415.0,2598395.0,0.32284995913505554,0.22297728061676025,31.929895401000977,15.3738374710083,1995.8389892578125,123.69316864013672,4016.92041015625,0,69.66149139404297,built_up
77,502895.0,2598965.0,0.51819908618927,-0.0385616309940815,30.418251037597656,10.769512176513672,1832.549072265625,453.9823913574219,593.5044555664062,0,26.685800552368164,built_up
78,501875.0,2599055.0,0.5918014645576477,0.05026889964938164,29.40499496459961,8.831646919250488,2156.10595703125,150.0,718.612548828125,0,36.82219314575195,cropland
79,502265.0,2599175.0,0.4663011133670807,-0.0043582613579928875,30.363548278808594,7.745873928070068,1976.4375,402.49224853515625,1057.5965576171875,1,33.05083084106445,cropland
80,500525.0,2599085.0,0.577729344367981,-0.0800311267375946,28.773983001708984,16.135095596313477,1979.23681640625,617.73779296875,476.875732421875,0,11.910775184631348,vegetation
81,502985.0,2597075.0,0.7067945003509521,-0.19568116962909698,27.31840705871582,17.579011917114258,1725.4156494140625,1352.9967041015625,397.1959228515625,0,16.16759490966797,vegetation
82,502775.0,2598095.0,0.399678111076355,0.1692916601896286,30.61025047302246,15.837193489074707,1930.050537109375,330.0,1212.9371337890625,0,17.704242706298828,built_up
83,501185.0,2599055.0,0.7080318927764893,-0.22142580151557922,26.447933197021484,14.31224250793457,2190.955322265625,276.5863342285156,241.51165771484375,0,5.617228031158447,vegetation
84,501725.0,2599115.0,0.6253650784492493,-0.03517233580350876,27.843902587890625,9.808945655822754,2180.660400390625,180.0,402.5042419433594,1,23.73672866821289,vegetation
85,500525.0,2599595.0,0.6459922194480896,-0.1393289864063263,27.52976417541504,8.464771270751953,1638.468017578125,1046.5657958984375,246.06747436523438,0,5.292154312133789,vegetation
86,501125.0,2597945.0,0.7560302019119263,-0.12400813400745392,27.32524871826172,15.872788429260254,1922.4803466796875,510.0,241.8134002685547,0,2.9819142818450928,vegetation
87,500825.0,2597225.0,0.6780654788017273,-0.20599661767482758,26.02813148498535,5.787905693054199,1476.1605224609375,510.0,103.25800323486328,0,5.4282708168029785,built_up
88,500945.0,2597345.0,0.6554120779037476,-0.1789289116859436,25.935041427612305,9.286986351013184,1496.9681396484375,632.8507080078125,104.7616195678711,0,3.9012911319732666,vegetation
89,500765.0,2597225.0,0.6859554052352905,-0.21794569492340088,26.257047653198242,4.406957149505615,1490.772705078125,450.0,94.63430786132812,0,16.610671997070312,vegetation
90,502625.0,2597345.0,0.6088880896568298,-0.059841956943273544,27.852367401123047,14.894378662109375,1754.267578125,1080.0,259.7276306152344,0,3.754650115966797,vegetation
91,500825.0,2598515.0,0.6920142769813538,-0.15060639381408691,26.896642684936523,12.32899284362793,2199.654052734375,67.08203887939453,282.966064453125,1,85.25748443603516,vegetation
92,502415.0,2597735.0,0.4958461821079254,-0.003622707910835743,29.074481964111328,16.343427658081055,1862.165283203125,721.2489013671875,761.6996459960938,0,17.545442581176758,cropland
93,500915.0,2599505.0,0.5604692101478577,-0.02145284414291382,28.0492000579834,12.263007164001465,1860.9573974609375,792.022705078125,716.6774291992188,0,6.702891826629639,vegetation
94,500585.0,2598065.0,0.6149458885192871,-0.08008570224046707,29.116125106811523,8.287555694580078,2015.04150390625,300.0,250.2379150390625,1,55.66117858886719,vegetation
95,500645.0,2598155.0,0.5830763578414917,-0.11997994035482407,29.1272029876709,9.730781555175781,2061.724365234375,210.0,298.4427490234375,1,66.37686157226562,vegetation
96,501185.0,2598185.0,0.624228835105896,-0.07749105989933014,27.293869018554688,15.41047191619873,2112.634521484375,324.4996032714844,271.5819091796875,0,4.780775547027588,built_up
97,501215.0,2599325.0,0.6410371661186218,-0.18668398261070251,26.775480270385742,13.902268409729004,2070.55517578125,483.7354736328125,261.9546203613281,0,0.2712944746017456,vegetation
98,501725.0,2598815.0,0.6581858396530151,-0.07910759001970291,28.650409698486328,10.252326965332031,2263.806640625,30.0,929.5064697265625,1,55.23017883300781,cropland
99,502175.0,2598725.0,-0.15351444482803345,-0.392524778842926,28.02074432373047,10.010504722595215,2083.36328125,0.0,0.0,1,88.58394622802734,water
100,501905.0,2598395.0,0.40211498737335205,0.250257670879364,31.28118324279785,18.46660804748535,2177.138916015625,379.47332763671875,2410.069580078125,1,33.82040023803711,built_up
101,502865.0,2597795.0,0.43236222863197327,-0.026610655710101128,30.37639808654785,15.213040351867676,1885.0826416015625,630.0,650.6519165039062,0,6.380289077758789,built_up
102,501605.0,2597555.0,0.531779408454895,-0.01288239099085331,29.223297119140625,19.20829963684082,1653.7891845703125,1081.6654052734375,462.6056823730469,0,8.700003623962402,cropland
103,500435.0,2598095.0,0.6165784597396851,-0.12078108638525009,29.021387100219727,6.983879089355469,2045.6290283203125,284.60498046875,228.84507751464844,1,78.34379577636719,vegetation
104,501545.0,2599775.0,0.5747376084327698,-0.015021469444036484,28.734769821166992,12.818520545959473,1961.140380859375,840.0,617.7677612304688,1,68.90594482421875,cropland
105,501095.0,2599025.0,0.7105837464332581,-0.2445005476474762,26.56409454345703,14.84850025177002,2178.0244140625,300.0,241.27195739746094,0,3.2247884273529053,vegetation
106,501575.0,2597255.0,0.6970627903938293,-0.057228393852710724,27.166597366333008,16.422819137573242,1480.840087890625,1247.798095703125,287.3299560546875,0,8.033533096313477,vegetation
107,500945.0,2599865.0,0.4450604021549225,0.027541011571884155,28.8880672454834,9.851595878601074,1754.3525390625,1087.060302734375,146.80238342285156,0,26.554147720336914,cropland
108,500045.0,2597915.0,0.5848032832145691,-0.16998611390590668,29.283681869506836,0.5,1987.4757080078125,270.0,322.98095703125,0,75.54219055175781,vegetation
109,500915.0,2597195.0,0.6450170278549194,-0.18873201310634613,25.699337005615234,7.5511250495910645,1447.58203125,589.406494140625,105.77041625976562,0,2.342526912689209,vegetation
110,502475.0,2599325.0,0.45385289192199707,0.06262099742889404,29.994569778442383,6.706002235412598,1900.7525634765625,630.7138671875,739.528076171875,1,32.2765007019043,cropland
111,502805.0,2598155.0,0.43115997314453125,0.17351046204566956,30.359302520751953,15.83049488067627,1928.763671875,270.0,1471.20751953125,0,18.653047561645508,built_up
112,501305.0,2598725.0,-0.19872061908245087,-0.3846099078655243,23.036739349365234,11.270285606384277,2301.963623046875,0.0,0.0,1,89.6889419555664,water
113,502745.0,2597615.0,0.5401492118835449,0.00936659425497055,29.497331619262695,15.028111457824707,1837.7249755859375,810.0,719.199951171875,0,7.032996654510498,cropland
114,502205.0,2597765.0,0.509917140007019,0.04160568490624428,29.170499801635742,18.56645393371582,1865.8087158203125,778.267333984375,514.5822143554688,0,15.84963321685791,cropland
115,501155.0,2599835.0,0.46057260036468506,0.052068889141082764,29.252294540405273,11.72554874420166,1862.1995849609375,969.3296508789062,217.44747924804688,0,43.96000289916992,cropland
116,502055.0,2598905.0,0.45938241481781006,0.06457061320543289,30.980409622192383,8.854209899902344,2117.2080078125,84.85281372070312,1574.2427978515625,0,66.13764953613281,built_up
117,502295.0,2599685.0,0.4931040406227112,-0.05520398169755936,29.500585556030273,6.803330421447754,1902.857177734375,885.889404296875,661.3803100585938,0,32.322689056396484,cropland
118,500195.0,2598665.0,0.7264326214790344,-0.19772933423519135,27.16974449157715,14.700228691101074,2158.714599609375,84.85281372070312,131.85043334960938,1,88.88072204589844,vegetation
119,502145.0,2598125.0,0.31441476941108704,0.20897085964679718,32.06204605102539,20.28850746154785,2024.171875,492.0365905761719,2338.680419921875,0,50.6010856628418,built_up
120,501395.0,2597735.0,0.53349369764328,-0.12423035502433777,28.94814682006836,19.144702911376953,1763.7972412109375,818.8406372070312,327.25592041015625,0,2.991506338119507,vegetation
121,501485.0,2597465.0,0.6313205361366272,-0.12380661070346832,27.903596878051758,17.73485565185547,1569.82763671875,1100.227294921875,359.19769287109375,0,5.5351338386535645,vegetation
122,501725.0,2598845.0,-0.15868186950683594,-0.40588125586509705,25.028160095214844,9.505971908569336,2258.79443359375,0.0,0.0,0,87.64790344238281,water
123,502805.0,2599115.0,0.5270833373069763,0.03498755395412445,30.306570053100586,8.860861778259277,1842.2962646484375,618.4658203125,480.84429931640625,1,23.183250427246094,built_up
124,501305.0,2598455.0,0.60116046667099,-0.09034273028373718,27.001935958862305,14.175025939941406,2266.055419921875,192.09373474121094,300.3246765136719,0,11.552340507507324,vegetation
125,502385.0,2599535.0,0.4537113308906555,0.05093872547149658,29.601072311401367,6.169713497161865,1903.55224609375,780.0,699.204345703125,1,27.82363510131836,cropland
126,500885.0,2597405.0,0.6695716977119446,-0.19756761193275452,26.301862716674805,8.529605865478516,1537.3631591796875,582.49462890625,118.64237976074219,0,12.983685493469238,vegetation
127,501845.0,2597195.0,0.652095377445221,-0.005959098692983389,27.984027862548828,16.00252342224121,1541.2127685546875,1449.0341796875,830.3370971679688,0,7.674281120300293,cropland
128,501365.0,2599205.0,0.6616302132606506,-0.12340041995048523,26.19095230102539,13.139501571655273,2160.866943359375,308.868896484375,173.88409423828125,0,6.175803184509277,vegetation
129,502025.0,2599775.0,0.6686103343963623,-0.05872463062405586,28.866905212402344,9.618843078613281,1923.335205078125,873.6131591796875,745.3801879882812,0,43.081512451171875,cropland
130,501725.0,2597645.0,0.486917644739151,0.02501552738249302,29.75908660888672,20.32862091064453,1740.876708984375,1074.15087890625,501.0438537597656,1,10.858641624450684,cropland
131,500795.0,2597915.0,0.6677197813987732,-0.08045770227909088,28.33074951171875,10.405197143554688,1899.262939453125,450.0,169.84104919433594,1,7.112710952758789,vegetation
132,501995.0,2599025.0,0.5078203678131104,0.038607820868492126,30.42012596130371,8.532538414001465,2117.48388671875,161.55494689941406,1075.5875244140625,1,53.58552932739258,built_up
133,501575.0,2597495.0,0.5636982321739197,-0.04925907775759697,28.752939224243164,18.507213592529297,1606.7501220703125,1116.4676513671875,435.94677734375,0,7.5351481437683105,cropland
134,502775.0,2598845.0,0.4113689661026001,-0.015817342326045036,31.267656326293945,11.678374290466309,1857.2471923828125,360.0,606.14892578125,1,23.921001434326172,built_up
135,500555.0,2598125.0,0.6046561598777771,-0.10333480685949326,29.12348175048828,8.585075378417969,2050.697998046875,240.0,255.79441833496094,1,73.4403305053711,vegetation
136,502895.0,2599985.0,0.6328364610671997,0.01352315116673708,27.615835189819336,0.5,1878.046875,1408.7227783203125,336.9454345703125,0,7.214947700500488,cropland
137,500255.0,2599505.0,0.6157969832420349,-0.13078485429286957,27.75108528137207,8.203184127807617,1627.7508544921875,865.8521728515625,124.51372528076172,0,2.865041494369507,vegetation
138,502655.0,2597315.0,0.609832227230072,-0.05914793163537979,27.875516891479492,15.071935653686523,1750.0731201171875,1110.0,259.634521484375,0,0.8066995739936829,vegetation
139,501275.0,2597315.0,0.7075425386428833,-0.20041224360466003,25.61312484741211,14.405438423156738,1459.9405517578125,960.4686279296875,126.3031005859375,0,4.560455799102783,cropland
140,501185.0,2599505.0,0.6012853384017944,-0.201898992061615,27.569595336914062,13.16403579711914,1976.7607421875,657.9513549804688,345.3387145996094,0,8.224138259887695,vegetation
141,502895.0,2598155.0,0.4636620879173279,0.13233524560928345,30.032215118408203,15.926834106445312,1922.170654296875,270.0,1770.539794921875,0,15.439826011657715,built_up
142,500645.0,2597225.0,0.6751354336738586,-0.2214735597372055,26.757020950317383,1.5254212617874146,1521.328857421875,330.0,78.76103973388672,1,20.820528030395508,vegetation
143,500285.0,2598035.0,0.6544906497001648,-0.18613974750041962,28.833877563476562,4.37745475769043,2030.696533203125,371.0794982910156,244.9095458984375,0,73.55032348632812,vegetation
144,500825.0,2599115.0,0.5663089752197266,-0.056662291288375854,28.089881896972656,15.792401313781738,2043.126953125,551.5432739257812,448.8710632324219,0,5.780935287475586,vegetation
145,500465.0,2597855.0,0.6608881950378418,-0.07088290899991989,28.94508934020996,3.513029098510742,1899.93408203125,424.2640686035156,283.1719970703125,0,37.92544937133789,vegetation
146,501755.0,2597525.0,0.5171926021575928,0.05144655704498291,29.29409408569336,19.08798599243164,1665.4603271484375,1189.8319091796875,561.3931274414062,1,14.049571990966797,built_up
147,501065.0,2599145.0,0.6692160367965698,-0.2113012820482254,27.01804542541504,15.016948699951172,2112.353515625,416.7733154296875,230.6909942626953,0,7.7458624839782715,vegetation
148,500795.0,2597705.0,0.7222318649291992,-0.15990597009658813,27.54251480102539,9.019829750061035,1744.5423583984375,603.7383422851562,153.70101928710938,0,11.028607368469238,vegetation
149,501695.0,2597495.0,0.5292901992797852,0.04314457252621651,29.150497436523438,18.79291343688965,1633.0115966796875,1182.24365234375,503.5993957519531,0,8.483898162841797,cropland
150,502535.0,2599115.0,0.4943881928920746,0.051776666194200516,30.694637298583984,8.306440353393555,1897.5103759765625,474.3416442871094,528.41455078125,0,25.726959228515625,built_up
151,500105.0,2597435.0,-0.21962976455688477,-0.382326602935791,26.110164642333984,0.5,1706.18115234375,0.0,0.0,1,90.61244201660156,water
152,500015.0,2598755.0,0.7895525693893433,-0.16072861850261688,26.951194763183594,14.998268127441406,2138.690185546875,90.0,94.89436340332031,0,80.72151184082031,vegetation
153,502745.0,2599625.0,0.5401270389556885,0.07096994668245316,29.18549919128418,3.101888656616211,1871.562255859375,1020.0,359.78265380859375,0,13.221942901611328,cropland
154,501545.0,2597105.0,0.722057580947876,-0.04282331094145775,26.418367385864258,15.53545093536377,1433.2313232421875,1201.4990234375,217.950439453125,0,6.243424892425537,vegetation
155,500585.0,2597825.0,0.651269257068634,-0.07636041939258575,28.781356811523438,5.461435317993164,1861.052001953125,488.3646240234375,267.8486022949219,0,17.069679260253906,vegetation
156,502865.0,2597045.0,0.6956189274787903,-0.1719362437725067,27.339794158935547,16.96565818786621,1725.9652099609375,1380.0,252.48638916015625,0,5.452602386474609,vegetation
157,500345.0,2598335.0,0.6197178363800049,-0.15971577167510986,28.352540969848633,9.653351783752441,2147.064208984375,67.08203887939453,129.50967407226562,1,97.19293975830078,vegetation
158,501755.0,2597675.0,0.4810367226600647,0.021585514768958092,29.824050903320312,20.619613647460938,1767.4173583984375,1068.2696533203125,516.5802001953125,0,10.63123893737793,cropland
159,501545.0,2598965.0,0.6489455103874207,-0.12836457788944244,27.065235137939453,10.198423385620117,2262.045166015625,30.0,321.5428161621094,0,42.3133430480957,vegetation
160,501305.0,2598995.0,0.6760860681533813,-0.1638486385345459,26.45136070251465,12.957509994506836,2240.7685546875,150.0,259.86517333984375,0,10.813858985900879,vegetation
161,501365.0,2597225.0,0.7045208811759949,-0.20146527886390686,25.677724838256836,14.72502613067627,1430.7178955078125,1035.7606201171875,140.30795288085938,0,11.986666679382324,vegetation
162,500555.0,2597495.0,0.5907759666442871,-0.1796356737613678,28.176067352294922,1.1482093334197998,1658.3599853515625,295.4657287597656,101.24376678466797,1,31.97858238220215,water
163,500045.0,2599685.0,0.62288898229599,-0.16581477224826813,27.002470016479492,4.219055652618408,1502.5054931640625,1020.0,115.66545104980469,0,2.046565294265747,vegetation
